dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.056841,0.188323,8.060000,2.000000,0.000000,0.000000,0.041328
0.020000,8.096807,0.189978,8.100000,2.000000,0.000000,0.000000,0.041452
0.020000,8.136773,0.191638,8.140000,2.000000,0.000000,0.000000,0.041575
0.020000,8.176738,0.193303,8.180000,2.000000,0.000000,0.000000,0.041698
0.020000,8.216703,0.194973,8.220000,2.000000,0.000000,0.000000,0.041819
0.020000,8.256668,0.196647,8.260000,2.000000,0.000000,0.000000,0.041940
0.020000,8.296633,0.198327,8.300000,2.000000,0.000000,0.000000,0.042060
0.020000,8.336597,0.200011,8.340000,2.000000,0.000000,0.000000,0.042180
0.020000,8.376561,0.201700,8.380000,2.000000,0.000000,0.000000,0.042298
0.020000,8.416526,0.203394,8.420000,2.000000,0.000000,0.000000,0.042416
0.020000,8.456490,0.205093,8.460000,2.000000,0.000000,0.000000,0.042533
0.020000,8.496453,0.206796,8.500000,2.000000,0.000000,0.000000,0.042649
0.020000,8.536417,0.208503,8.540000,2.000000,0.000000,0.000000,0.042764
0.020000,8.576380,0.210216,8.580000,2.000000,0.000000,0.000000,0.042879
0.020000,8.616343,0.211933,8.620000,2.000000,0.000000,0.000000,0.042992
0.020000,8.656306,0.213654,8.660000,2.000000,0.000000,0.000000,0.043105
0.020000,8.696269,0.215380,8.700000,2.000000,0.000000,0.000000,0.043217
0.020000,8.736231,0.217110,8.740000,2.000000,0.000000,0.000000,0.043329
0.020000,8.776194,0.218845,8.780000,2.000000,0.000000,0.000000,0.043439
0.020000,8.816156,0.220584,8.820000,2.000000,0.000000,0.000000,0.043549
0.020000,8.856118,0.222328,8.860000,2.000000,0.000000,0.000000,0.043658
0.020000,8.896080,0.224076,8.900000,2.000000,0.000000,0.000000,0.043766
0.020000,8.936041,0.225828,8.940000,2.000000,0.000000,0.000000,0.043873
0.020000,8.976003,0.227585,8.980000,2.000000,0.000000,0.000000,0.043980
0.020000,9.015964,0.229345,9.020000,2.000000,0.000000,0.000000,0.044086
0.020000,9.055925,0.231110,9.060000,2.000000,0.000000,0.000000,0.044191
0.020000,9.095886,0.232879,9.100000,2.000000,0.000000,0.000000,0.044295
0.020000,9.135847,0.234653,9.140000,2.000000,0.000000,0.000000,0.044398
0.020000,9.175807,0.236430,9.180000,2.000000,0.000000,0.000000,0.044500
0.020000,9.215767,0.238212,9.220000,2.000000,0.000000,0.000000,0.044602
0.020000,9.255728,0.239997,9.260000,2.000000,0.000000,0.000000,0.044703
0.020000,9.295687,0.241787,9.300000,2.000000,0.000000,0.000000,0.044803
0.020000,9.335647,0.243580,9.340000,2.000000,0.000000,0.000000,0.044903
0.020000,9.375607,0.245378,9.380000,2.000000,0.000000,0.000000,0.045001
0.020000,9.415566,0.247179,9.420000,2.000000,0.000000,0.000000,0.045099
0.020000,9.455526,0.248984,9.460000,2.000000,0.000000,0.000000,0.045196
0.020000,9.495485,0.250793,9.500000,2.000000,0.000000,0.000000,0.045292
0.020000,9.535443,0.252606,9.540000,2.000000,0.000000,0.000000,0.045387
0.020000,9.575402,0.254423,9.580000,2.000000,0.000000,0.000000,0.045482
0.020000,9.615361,0.256244,9.620000,2.000000,0.000000,0.000000,0.045576
0.020000,9.655319,0.258068,9.660000,2.000000,0.000000,0.000000,0.045668
0.020000,9.695277,0.259896,9.700000,2.000000,0.000000,0.000000,0.045761
0.020000,9.735235,0.261728,9.740000,2.000000,0.000000,0.000000,0.045852
0.020000,9.775193,0.263563,9.780000,2.000000,0.000000,0.000000,0.045943
0.020000,9.815151,0.265402,9.820000,2.000000,0.000000,0.000000,0.046032
0.020000,9.855109,0.267244,9.860000,2.000000,0.000000,0.000000,0.046121
0.020000,9.895066,0.269090,9.900000,2.000000,0.000000,0.000000,0.046209
0.020000,9.935023,0.270939,9.940000,2.000000,0.000000,0.000000,0.046297
0.020000,9.974980,0.272792,9.980000,2.000000,0.000000,0.000000,0.046383
0.020000,10.014937,0.274649,10.020000,2.000000,0.000000,0.000000,0.046469
0.020000,10.054894,0.276509,10.060000,2.000000,0.000000,0.000000,0.046554
0.020000,10.094850,0.278372,10.100000,2.000000,0.000000,0.000000,0.046638
0.020000,10.134807,0.280238,10.140000,2.000000,0.000000,0.000000,0.046721
0.020000,10.174763,0.282108,10.180000,2.000000,0.000000,0.000000,0.046804
0.020000,10.214719,0.283981,10.220000,2.000000,0.000000,0.000000,0.046886
0.020000,10.254675,0.285858,10.260000,2.000000,0.000000,0.000000,0.046967
0.020000,10.294631,0.287737,10.300000,2.000000,0.000000,0.000000,0.047047
0.020000,10.334587,0.289620,10.340000,2.000000,0.000000,0.000000,0.047126
0.020000,10.374542,0.291506,10.380000,2.000000,0.000000,0.000000,0.047205
0.020000,10.414498,0.293395,10.420000,2.000000,0.000000,0.000000,0.047283
0.020000,10.454453,0.295287,10.460000,2.000000,0.000000,0.000000,0.047360
0.020000,10.494408,0.297182,10.500000,2.000000,0.000000,0.000000,0.047436
0.020000,10.534363,0.299080,10.540000,2.000000,0.000000,0.000000,0.047511
0.020000,10.574318,0.300982,10.580000,2.000000,0.000000,0.000000,0.047586
0.020000,10.614272,0.302886,10.620000,2.000000,0.000000,0.000000,0.047659
0.020000,10.654227,0.304793,10.660000,2.000000,0.000000,0.000000,0.047732
0.020000,10.694181,0.306703,10.700000,2.000000,0.000000,0.000000,0.047805
0.020000,10.734135,0.308616,10.740000,2.000000,0.000000,0.000000,0.047876
0.020000,10.774089,0.310532,10.780000,2.000000,0.000000,0.000000,0.047947
0.020000,10.814043,0.312450,10.820000,2.000000,0.000000,0.000000,0.048016
0.020000,10.853997,0.314371,10.860000,2.000000,0.000000,0.000000,0.048085
0.020000,10.893951,0.316295,10.900000,2.000000,0.000000,0.000000,0.048153
0.020000,10.933905,0.318222,10.940000,2.000000,0.000000,0.000000,0.048221
0.020000,10.973858,0.320152,10.980000,2.000000,0.000000,0.000000,0.048287
0.020000,11.013811,0.322084,11.020000,2.000000,0.000000,0.000000,0.048353
0.020000,11.053764,0.324018,11.060000,2.000000,0.000000,0.000000,0.048418
0.020000,11.093718,0.325956,11.100000,2.000000,0.000000,0.000000,0.048482
0.020000,11.133670,0.327895,11.140000,2.000000,0.000000,0.000000,0.048546
0.020000,11.173623,0.329838,11.180000,2.000000,0.000000,0.000000,0.048608
0.020000,11.213576,0.331783,11.220000,2.000000,0.000000,0.000000,0.048670
0.020000,11.253529,0.333730,11.260000,2.000000,0.000000,0.000000,0.048731
0.020000,11.293481,0.335679,11.300000,2.000000,0.000000,0.000000,0.048791
0.020000,11.333433,0.337632,11.340000,2.000000,0.000000,0.000000,0.048851
0.020000,11.373386,0.339586,11.380000,2.000000,0.000000,0.000000,0.048909
0.020000,11.413338,0.341543,11.420000,2.000000,0.000000,0.000000,0.048967
0.020000,11.453290,0.343502,11.460000,2.000000,0.000000,0.000000,0.049024
0.020000,11.493242,0.345463,11.500000,2.000000,0.000000,0.000000,0.049080
0.020000,11.533193,0.347427,11.540000,2.000000,0.000000,0.000000,0.049136
0.020000,11.573145,0.349392,11.580000,2.000000,0.000000,0.000000,0.049190
0.020000,11.613097,0.351360,11.620000,2.000000,0.000000,0.000000,0.049244
0.020000,11.653048,0.353330,11.660000,2.000000,0.000000,0.000000,0.049297
0.020000,11.692999,0.355302,11.700000,2.000000,0.000000,0.000000,0.049350
0.020000,11.732951,0.357277,11.740000,2.000000,0.000000,0.000000,0.049401
0.020000,11.772902,0.359253,11.780000,2.000000,0.000000,0.000000,0.049452
0.020000,11.812853,0.361231,11.820000,2.000000,0.000000,0.000000,0.049501
0.020000,11.852804,0.363211,11.860000,2.000000,0.000000,0.000000,0.049550
0.020000,11.892755,0.365194,11.900000,2.000000,0.000000,0.000000,0.049599
0.020000,11.932705,0.367178,11.940000,2.000000,0.000000,0.000000,0.049646
0.020000,11.972656,0.369164,11.980000,2.000000,0.000000,0.000000,0.049693
0.020000,12.012607,0.371151,12.020000,2.000000,0.000000,0.000000,0.049739
0.020000,12.052557,0.373141,12.060000,2.000000,0.000000,0.000000,0.049784
0.020000,12.092508,0.375132,12.100000,2.000000,0.000000,0.000000,0.049828
0.020000,12.132458,0.377126,12.140000,2.000000,0.000000,0.000000,0.049871
0.020000,12.172408,0.379120,12.180000,2.000000,0.000000,0.000000,0.049914
0.020000,12.212358,0.381117,12.220000,2.000000,0.000000,0.000000,0.049956
0.020000,12.252308,0.383115,12.260000,2.000000,0.000000,0.000000,0.049997
0.020000,12.292258,0.385115,12.300000,2.000000,0.000000,0.000000,0.050037
0.020000,12.332208,0.387117,12.340000,2.000000,0.000000,0.000000,0.050077
0.020000,12.372158,0.389120,12.380000,2.000000,0.000000,0.000000,0.050115
0.020000,12.412108,0.391124,12.420000,2.000000,0.000000,0.000000,0.050153
0.020000,12.452057,0.393130,12.460000,2.000000,0.000000,0.000000,0.050190
0.020000,12.492007,0.395138,12.500000,2.000000,0.000000,0.000000,0.050226
0.020000,12.531956,0.397147,12.540000,2.000000,0.000000,0.000000,0.050262
0.020000,12.571906,0.399157,12.580000,2.000000,0.000000,0.000000,0.050297
0.020000,12.611855,0.401169,12.620000,2.000000,0.000000,0.000000,0.050330
0.020000,12.651805,0.403182,12.660000,2.000000,0.000000,0.000000,0.050364
0.020000,12.691754,0.405196,12.700000,2.000000,0.000000,0.000000,0.050396
0.020000,12.731703,0.407212,12.740000,2.000000,0.000000,0.000000,0.050427
0.020000,12.771652,0.409228,12.780000,2.000000,0.000000,0.000000,0.050458
0.020000,12.811601,0.411246,12.820000,2.000000,0.000000,0.000000,0.050488
0.020000,12.851550,0.413266,12.860000,2.000000,0.000000,0.000000,0.050517
